-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1993 through 09/08/2026 in LST
Location: latitude  -67.6025   longitude 62.8739 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 253.13 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,MO,DY,T2M_MAX,T2M_MIN
1995,3,19,-9.83,-15.91
1995,3,20,-5.97,-9.75
1995,3,21,-5.35,-8.6
1995,3,22,-8.06,-10.99
1995,3,23,-7.61,-13.42
1995,3,24,-11.5,-14.67
1995,3,25,-10.65,-14.74
1995,3,26,-6.78,-10.29
1995,3,27,-8.27,-13.15
1995,3,28,-10.59,-15.08
1995,3,29,-12.78,-16.32
1995,3,30,-12.79,-15.79
1995,3,31,-8.45,-15.97
1995,4,1,-5.68,-8.11
1995,4,2,-6.99,-8.2
1995,4,3,-8.29,-10.84
1995,4,4,-10.74,-12.18
1995,4,5,-10.89,-12.96
1995,4,6,-5.77,-12.92
1995,4,7,-4.09,-7.41
1995,4,8,-4.79,-6.44
1995,4,9,-6.16,-8.93
1995,4,10,-6.85,-9.71
1995,4,11,-9.52,-14.16
1995,4,12,-14.75,-18.87
1995,4,13,-15.01,-18.79
1995,4,14,-18.13,-20.53
1995,4,15,-14.56,-17.91
1995,4,16,-13.12,-15.94
1995,4,17,-16.06,-18.44
1995,4,18,-14.06,-18.79
1995,4,19,-14.11,-20.24
1995,4,20,-20.31,-22.28
1995,4,21,-19.44,-23.07
1995,4,22,-16.73,-18.98
1995,4,23,-15.72,-21.35
1995,4,24,-14.76,-17.37
1995,4,25,-15.92,-20.38
1995,4,26,-16.07,-19.93
1995,4,27,-17.54,-21.39
1995,4,28,-14.58,-19.72
1995,4,29,-13.03,-17.08
1995,4,30,-15.68,-19.45
1995,5,1,-13.76,-15.58
1995,5,2,-12.41,-18.85
1995,5,3,-14.17,-19.41
1995,5,4,-14.22,-18.02
1995,5,5,-18.06,-22.54
1995,5,6,-20.29,-26.0
1995,5,7,-25.67,-27.71
1995,5,8,-18.56,-28.12
1995,5,9,-15.76,-18.4
1995,5,10,-15.59,-19.43
1995,5,11,-20.12,-23.97
1995,5,12,-22.98,-26.24
1995,5,13,-24.18,-25.88
1995,5,14,-24.77,-27.64
1995,5,15,-18.1,-24.2
1995,5,16,-17.38,-19.68
1995,5,17,-15.39,-17.9
1995,5,18,-18.69,-24.38
1995,5,19,-24.11,-28.1
1995,5,20,-20.19,-24.0
1995,5,21,-15.15,-22.73
1995,5,22,-13.73,-18.31
1995,5,23,-17.98,-24.41
1995,5,24,-23.34,-25.02
1995,5,25,-17.32,-23.46
1995,5,26,-11.21,-17.09
1995,5,27,-10.34,-16.32
1995,5,28,-16.56,-20.49
1995,5,29,-18.93,-20.46
1995,5,30,-19.94,-22.12
1995,5,31,-22.13,-25.07
1995,6,1,-23.85,-27.53
1995,6,2,-25.81,-27.73
1995,6,3,-21.52,-28.61
1995,6,4,-16.52,-22.68
1995,6,5,-22.47,-27.66
1995,6,6,-22.61,-27.68
1995,6,7,-18.46,-22.44
1995,6,8,-16.26,-19.54
1995,6,9,-16.09,-20.9
1995,6,10,-21.72,-24.95
1995,6,11,-16.17,-25.56
1995,6,12,-10.99,-16.62
1995,6,13,-13.12,-17.68
1995,6,14,-17.74,-22.51
1995,6,15,-19.43,-26.18
1995,6,16,-26.42,-29.15
1995,6,17,-27.2,-28.61
1995,6,18,-23.6,-28.9
1995,6,19,-24.02,-27.85
1995,6,20,-26.45,-28.5
1995,6,21,-15.73,-28.12
1995,6,22,-12.89,-22.64
1995,6,23,-22.54,-25.65
1995,6,24,-24.07,-27.13
1995,6,25,-22.9,-27.0
1995,6,26,-18.86,-24.93
1995,6,27,-17.83,-19.92
1995,6,28,-21.01,-24.25
1995,6,29,-12.2,-21.61
1995,6,30,-10.79,-13.71
1995,7,1,-11.32,-16.16
1995,7,2,-15.82,-21.91
1995,7,3,-18.74,-22.84
1995,7,4,-12.95,-19.57
1995,7,5,-9.97,-12.72
1995,7,6,-8.54,-9.69
1995,7,7,-5.09,-9.4
1995,7,8,-6.99,-9.93
1995,7,9,-9.05,-9.85
1995,7,10,-8.44,-11.02
1995,7,11,-8.06,-10.25
1995,7,12,-9.16,-11.07
1995,7,13,-10.55,-12.53
1995,7,14,-10.95,-13.64
1995,7,15,-10.59,-16.49
1995,7,16,-17.22,-23.49
1995,7,17,-15.86,-23.68
1995,7,18,-9.68,-14.22
1995,7,19,-11.89,-16.18
1995,7,20,-13.13,-16.47
1995,7,21,-12.16,-14.52
1995,7,22,-14.33,-18.06
1995,7,23,-13.07,-16.96
1995,7,24,-11.9,-14.99
1995,7,25,-10.32,-14.99
1995,7,26,-9.73,-12.36
1995,7,27,-9.68,-13.08
1995,7,28,-5.71,-8.98
1995,7,29,-5.93,-9.29
1995,7,30,-8.46,-11.48
1995,7,31,-12.07,-20.97
1995,8,1,-14.39,-23.96
1995,8,2,-13.93,-21.27
1995,8,3,-18.01,-22.39
1995,8,4,-9.03,-17.68
1995,8,5,-10.94,-17.73
1995,8,6,-16.33,-19.44
1995,8,7,-14.28,-19.05
1995,8,8,-16.51,-21.25
1995,8,9,-16.67,-21.77
1995,8,10,-17.43,-22.15
1995,8,11,-21.28,-25.53
1995,8,12,-25.37,-26.71
1995,8,13,-24.36,-27.13
1995,8,14,-21.04,-26.22
1995,8,15,-20.37,-23.25
1995,8,16,-20.22,-25.96
1995,8,17,-23.48,-26.35
1995,8,18,-21.92,-26.38
1995,8,19,-25.85,-27.57
1995,8,20,-27.62,-30.97
1995,8,21,-25.97,-31.2
1995,8,22,-26.75,-28.24
1995,8,23,-25.67,-28.96
1995,8,24,-28.4,-30.01
1995,8,25,-28.39,-30.39
1995,8,26,-25.21,-30.1
1995,8,27,-23.54,-27.08
1995,8,28,-24.29,-26.69
1995,8,29,-19.86,-26.65
1995,8,30,-20.92,-26.18
1995,8,31,-23.52,-27.12
1995,9,1,-18.58,-23.39
1995,9,2,-14.21,-18.11
1995,9,3,-15.36,-19.7
1995,9,4,-12.4,-18.53
1995,9,5,-14.58,-16.51
1995,9,6,-13.26,-16.03
1995,9,7,-15.92,-20.71
1995,9,8,-17.05,-21.83
1995,9,9,-18.7,-22.56
1995,9,10,-20.81,-26.34
1995,9,11,-23.35,-27.84
1995,9,12,-25.35,-27.72
1995,9,13,-28.07,-31.19
1995,9,14,-28.39,-32.1
1995,9,15,-26.19,-29.17
1995,9,16,-24.26,-28.0
1995,9,17,-20.69,-26.17
1995,9,18,-20.56,-23.93
1995,9,19,-19.86,-23.88
1995,9,20,-22.12,-25.29
1995,9,21,-18.81,-24.06
1995,9,22,-14.22,-21.12
1995,9,23,-14.73,-19.23
1995,9,24,-15.77,-18.42
1995,9,25,-17.88,-21.64
1995,9,26,-20.58,-25.89
1995,9,27,-21.26,-27.2
1995,9,28,-17.39,-22.24
1995,9,29,-15.9,-21.11
1995,9,30,-16.33,-21.25
1995,10,1,-16.97,-23.07
1995,10,2,-17.72,-23.69
1995,10,3,-17.67,-22.74
1995,10,4,-14.61,-20.14
1995,10,5,-16.66,-21.26
1995,10,6,-13.88,-22.45
1995,10,7,-16.71,-21.76
1995,10,8,-16.74,-22.23
1995,10,9,-17.38,-22.51
1995,10,10,-17.61,-23.2
1995,10,11,-19.58,-24.78
1995,10,12,-19.44,-24.99
1995,10,13,-18.65,-21.21
1995,10,14,-12.27,-19.83
1995,10,15,-12.8,-17.5
1995,10,16,-15.52,-22.84
1995,10,17,-18.83,-24.12
1995,10,18,-19.1,-25.31
1995,10,19,-19.02,-26.12
1995,10,20,-16.01,-22.91
1995,10,21,-12.98,-19.49
1995,10,22,-11.84,-20.84
1995,10,23,-10.97,-16.97
1995,10,24,-7.62,-17.32
1995,10,25,-9.07,-15.31
1995,10,26,-12.02,-15.64
1995,10,27,-12.88,-19.35
1995,10,28,-12.21,-20.31
1995,10,29,-15.31,-23.03
1995,10,30,-18.15,-22.54
1995,10,31,-15.36,-22.54
1995,11,1,-15.06,-20.5
1995,11,2,-16.45,-22.9
1995,11,3,-13.88,-22.36
1995,11,4,-9.23,-20.1
1995,11,5,-9.2,-16.22
1995,11,6,-8.38,-15.69
1995,11,7,-9.59,-16.54
1995,11,8,-10.45,-17.8
1995,11,9,-10.9,-19.0
1995,11,10,-8.53,-17.44
1995,11,11,-7.0,-14.13
1995,11,12,-9.21,-16.71
1995,11,13,-9.51,-18.59
1995,11,14,-9.54,-14.94
1995,11,15,-9.95,-15.24
1995,11,16,-6.81,-13.7
1995,11,17,-3.62,-8.88
1995,11,18,-4.48,-10.11
1995,11,19,-4.91,-10.81
1995,11,20,-5.51,-11.58
1995,11,21,-7.04,-11.58
1995,11,22,-1.93,-9.16
1995,11,23,-2.2,-10.52
1995,11,24,-0.93,-9.38
1995,11,25,-2.94,-10.53
1995,11,26,-5.01,-12.38
1995,11,27,-4.71,-11.7
1995,11,28,-3.52,-10.96
1995,11,29,-6.04,-12.69
1995,11,30,-5.85,-12.12
1995,12,1,-5.49,-13.03
1995,12,2,-3.1,-9.25
1995,12,3,-3.94,-8.86
1995,12,4,-5.21,-7.12
1995,12,5,-4.39,-8.63
1995,12,6,-2.63,-9.06
1995,12,7,-2.61,-9.48
1995,12,8,-1.36,-8.07
1995,12,9,-3.35,-9.6
1995,12,10,-3.25,-10.98
1995,12,11,-3.39,-9.18
1995,12,12,-2.8,-6.24
1995,12,13,-3.99,-7.15
1995,12,14,-2.63,-5.97
1995,12,15,-1.2,-6.86
1995,12,16,-1.93,-8.58
1995,12,17,-0.83,-6.4
1995,12,18,-0.26,-6.93
1995,12,19,-1.86,-8.25
1995,12,20,-1.31,-7.96
1995,12,21,-1.77,-8.79
1995,12,22,-2.86,-9.42
1995,12,23,-2.91,-8.64
1995,12,24,-1.85,-6.8
1995,12,25,-2.0,-8.45
1995,12,26,-0.31,-6.5
1995,12,27,0.05,-6.62
1995,12,28,0.29,-4.86
1995,12,29,0.09,-6.06
1995,12,30,0.5,-5.1
1995,12,31,-0.04,-6.43
1996,1,1,-0.58,-6.56
1996,1,2,-2.45,-8.01
1996,1,3,-2.44,-4.79
1996,1,4,-1.61,-6.82
1996,1,5,-2.52,-8.68
1996,1,6,-2.16,-5.88
1996,1,7,-2.73,-7.91
1996,1,8,-2.84,-9.21
1996,1,9,-3.38,-8.79
1996,1,10,-2.95,-8.58
1996,1,11,-2.09,-4.94
1996,1,12,-2.13,-4.62
1996,1,13,0.49,-3.91
1996,1,14,-1.1,-5.09
1996,1,15,-1.62,-6.37
1996,1,16,0.3,-5.25
1996,1,17,-1.97,-6.91
1996,1,18,-2.41,-8.19
1996,1,19,-1.14,-3.88
1996,1,20,-0.21,-3.35
1996,1,21,-0.1,-5.59
1996,1,22,-1.77,-6.47
1996,1,23,-0.37,-6.19
1996,1,24,-1.94,-7.03
1996,1,25,-1.63,-7.61
1996,1,26,0.99,-4.39
1996,1,27,-0.52,-3.43
1996,1,28,0.47,-1.9
1996,1,29,1.87,-1.51
1996,1,30,3.4,-1.21
1996,1,31,1.04,-2.01
1996,2,1,2.05,-2.38
1996,2,2,1.66,-3.2
1996,2,3,-2.03,-4.66
1996,2,4,-0.25,-3.58
1996,2,5,-1.73,-5.23
1996,2,6,-3.34,-6.73
1996,2,7,-3.22,-7.74
1996,2,8,-3.75,-8.17
1996,2,9,-1.61,-8.05
1996,2,10,-1.26,-5.19
1996,2,11,-0.98,-5.44
1996,2,12,-1.58,-5.46
1996,2,13,-3.68,-8.19
1996,2,14,-6.33,-9.07
1996,2,15,-5.17,-9.05
1996,2,16,-6.47,-10.7
1996,2,17,-6.81,-11.06
1996,2,18,-7.7,-10.41
1996,2,19,-4.12,-10.45
1996,2,20,-6.18,-9.84
1996,2,21,-7.09,-10.9
1996,2,22,-7.48,-10.95
1996,2,23,-7.2,-10.78
1996,2,24,-7.65,-12.36
1996,2,25,-6.18,-9.79
1996,2,26,-5.59,-7.84
1996,2,27,-6.83,-8.94
1996,2,28,-6.83,-9.23
1996,2,29,-5.3,-7.25
1996,3,1,-3.9,-7.01
1996,3,2,-3.08,-7.89
1996,3,3,-6.89,-11.79
1996,3,4,-11.97,-14.31
1996,3,5,-11.39,-14.49
1996,3,6,-11.19,-14.46
1996,3,7,-12.11,-14.91
1996,3,8,-9.32,-12.41
1996,3,9,-7.52,-10.55
1996,3,10,-10.6,-14.3
1996,3,11,-13.38,-15.81
1996,3,12,-13.55,-16.52
1996,3,13,-11.42,-15.61
1996,3,14,-11.88,-14.55
1996,3,15,-13.4,-15.96
1996,3,16,-9.23,-15.71
1996,3,17,-9.84,-12.98
1996,3,18,-9.31,-13.07
1996,3,19,-8.38,-13.25
1996,3,20,-7.1,-8.12
1996,3,21,-6.95,-11.34
1996,3,22,-10.2,-15.34
1996,3,23,-12.66,-17.58
1996,3,24,-14.72,-18.22
1996,3,25,-13.26,-15.68
1996,3,26,-11.77,-16.36
1996,3,27,-10.63,-13.35
1996,3,28,-10.69,-13.62
1996,3,29,-9.0,-10.69
1996,3,30,-7.4,-10.13
1996,3,31,-8.74,-14.84
1996,4,1,-14.25,-17.45
1996,4,2,-13.44,-18.78
1996,4,3,-13.1,-17.59
1996,4,4,-11.51,-16.59
1996,4,5,-12.45,-16.29
1996,4,6,-16.2,-19.53
1996,4,7,-20.05,-22.92
1996,4,8,-19.8,-23.06
1996,4,9,-17.07,-22.43
1996,4,10,-14.85,-18.66
1996,4,11,-14.99,-18.23
1996,4,12,-12.17,-19.7
1996,4,13,-9.45,-17.38
1996,4,14,-17.54,-21.51
1996,4,15,-19.71,-23.13
1996,4,16,-13.34,-20.31
1996,4,17,-12.73,-15.36
1996,4,18,-15.9,-19.91
1996,4,19,-15.11,-19.25
1996,4,20,-18.24,-20.83
1996,4,21,-12.96,-18.09
1996,4,22,-13.36,-19.41
1996,4,23,-19.82,-23.54
1996,4,24,-22.57,-24.76
1996,4,25,-21.1,-23.38
1996,4,26,-21.1,-23.19
1996,4,27,-15.35,-23.44
1996,4,28,-14.29,-16.38
1996,4,29,-15.27,-20.33
1996,4,30,-20.66,-22.58
1996,5,1,-21.45,-23.73
1996,5,2,-22.81,-23.99
1996,5,3,-18.74,-24.82
1996,5,4,-23.04,-24.94
1996,5,5,-23.58,-26.25
1996,5,6,-26.34,-27.77
1996,5,7,-22.84,-28.3
1996,5,8,-19.45,-22.77
1996,5,9,-13.05,-19.35
1996,5,10,-11.73,-12.74
1996,5,11,-12.59,-20.32
1996,5,12,-18.62,-23.99
1996,5,13,-23.99,-28.26
1996,5,14,-25.1,-28.98
1996,5,15,-27.16,-29.99
1996,5,16,-27.06,-28.62
1996,5,17,-27.51,-28.73
1996,5,18,-27.37,-29.13
1996,5,19,-25.92,-27.8
1996,5,20,-24.02,-27.73
1996,5,21,-23.03,-24.45
1996,5,22,-19.28,-23.32
1996,5,23,-19.47,-24.8
1996,5,24,-22.11,-25.08
1996,5,25,-22.44,-24.39
1996,5,26,-21.71,-23.67
1996,5,27,-23.88,-26.12
1996,5,28,-18.76,-24.06
1996,5,29,-24.45,-27.06
1996,5,30,-26.38,-27.51
1996,5,31,-25.81,-27.62
1996,6,1,-22.4,-25.45
1996,6,2,-16.17,-22.61
1996,6,3,-15.45,-16.75
1996,6,4,-16.71,-19.33
1996,6,5,-15.84,-20.93
1996,6,6,-12.3,-16.03
1996,6,7,-9.9,-12.93
1996,6,8,-13.3,-19.25
1996,6,9,-18.7,-20.39
1996,6,10,-18.55,-21.33
1996,6,11,-18.69,-21.39
1996,6,12,-21.35,-23.13
1996,6,13,-22.24,-25.58
1996,6,14,-18.32,-21.88
1996,6,15,-18.96,-21.72
1996,6,16,-18.12,-22.74
1996,6,17,-16.61,-23.02
1996,6,18,-13.11,-16.41
1996,6,19,-12.63,-15.51
1996,6,20,-15.81,-22.62
1996,6,21,-16.0,-22.72
1996,6,22,-13.69,-17.81
1996,6,23,-16.92,-20.78
1996,6,24,-11.69,-19.31
1996,6,25,-10.57,-13.21
1996,6,26,-14.02,-19.18
1996,6,27,-17.64,-21.88
1996,6,28,-17.75,-22.72
1996,6,29,-16.76,-21.88
1996,6,30,-13.98,-16.99
1996,7,1,-17.22,-20.81
1996,7,2,-21.24,-27.1
1996,7,3,-25.92,-27.37
1996,7,4,-25.55,-28.22
1996,7,5,-20.3,-25.81
1996,7,6,-20.03,-23.66
1996,7,7,-18.88,-23.19
1996,7,8,-20.51,-25.61
1996,7,9,-23.05,-25.49
1996,7,10,-20.03,-23.24
1996,7,11,-21.18,-24.24
1996,7,12,-22.82,-24.53
1996,7,13,-21.85,-23.78
1996,7,14,-21.12,-23.55
1996,7,15,-23.5,-26.39
1996,7,16,-22.02,-26.46
1996,7,17,-23.64,-25.66
1996,7,18,-22.74,-25.79
1996,7,19,-19.42,-23.14
1996,7,20,-18.71,-22.68
1996,7,21,-15.85,-21.92
1996,7,22,-13.58,-15.95
1996,7,23,-15.09,-19.74
1996,7,24,-19.29,-23.31
1996,7,25,-23.02,-24.74
1996,7,26,-23.48,-26.95
1996,7,27,-26.33,-27.93
1996,7,28,-18.49,-27.36
1996,7,29,-14.43,-18.29
1996,7,30,-16.52,-20.13
1996,7,31,-13.1,-17.9
1996,8,1,-13.76,-17.98
1996,8,2,-11.06,-14.56
1996,8,3,-9.74,-12.17
1996,8,4,-10.69,-13.59
1996,8,5,-13.23,-18.05
1996,8,6,-18.22,-22.48
1996,8,7,-22.12,-23.66
1996,8,8,-19.92,-22.45
1996,8,9,-21.2,-25.56
1996,8,10,-25.73,-27.74
1996,8,11,-18.84,-27.44
1996,8,12,-17.01,-19.24
1996,8,13,-14.52,-18.97
1996,8,14,-18.8,-22.64
1996,8,15,-23.2,-27.3
1996,8,16,-24.93,-27.26
1996,8,17,-20.86,-26.71
1996,8,18,-19.39,-23.69
1996,8,19,-19.64,-23.86
1996,8,20,-18.42,-22.44
1996,8,21,-17.6,-23.21
1996,8,22,-15.96,-22.91
1996,8,23,-11.07,-20.27
1996,8,24,-4.69,-12.7
1996,8,25,-5.79,-11.51
1996,8,26,-11.74,-21.43
1996,8,27,-16.21,-21.52
1996,8,28,-15.76,-18.84
1996,8,29,-10.56,-17.39
1996,8,30,-8.36,-13.11
1996,8,31,-10.34,-13.75
1996,9,1,-13.3,-18.79
1996,9,2,-16.44,-22.14
1996,9,3,-20.79,-24.37
1996,9,4,-20.76,-26.07
1996,9,5,-18.33,-22.25
1996,9,6,-20.6,-23.74
1996,9,7,-16.88,-23.75
1996,9,8,-10.85,-16.4
1996,9,9,-7.57,-10.67
1996,9,10,-9.27,-10.9
1996,9,11,-10.81,-15.96
1996,9,12,-8.77,-16.27
1996,9,13,-7.84,-11.06
1996,9,14,-9.25,-12.0
1996,9,15,-12.27,-19.95
1996,9,16,-16.97,-22.67
1996,9,17,-19.45,-23.87
1996,9,18,-20.35,-24.46
1996,9,19,-14.18,-24.52
1996,9,20,-12.09,-14.17
1996,9,21,-13.5,-15.62
1996,9,22,-15.77,-21.5
1996,9,23,-18.7,-23.42
1996,9,24,-17.78,-24.42
1996,9,25,-17.14,-22.96
1996,9,26,-19.8,-24.38
1996,9,27,-21.74,-26.67
1996,9,28,-17.9,-26.75
1996,9,29,-14.46,-22.18
1996,9,30,-15.14,-21.09
1996,10,1,-13.95,-20.9
1996,10,2,-16.96,-21.68
1996,10,3,-16.41,-22.01
1996,10,4,-11.34,-20.83
1996,10,5,-13.56,-19.65
1996,10,6,-15.54,-20.42
1996,10,7,-15.82,-21.81
1996,10,8,-13.97,-19.48
1996,10,9,-5.81,-13.57
1996,10,10,-7.58,-11.66
1996,10,11,-10.36,-15.9
1996,10,12,-12.13,-18.6
1996,10,13,-14.81,-19.31
1996,10,14,-14.1,-19.35
1996,10,15,-12.8,-16.86
1996,10,16,-13.94,-20.48
1996,10,17,-15.46,-21.16
1996,10,18,-18.39,-23.25
1996,10,19,-17.3,-18.74
1996,10,20,-12.01,-18.74
1996,10,21,-10.54,-18.83
1996,10,22,-12.22,-19.86
1996,10,23,-13.51,-18.84
1996,10,24,-14.65,-20.52
1996,10,25,-16.26,-22.11
1996,10,26,-15.8,-22.34
1996,10,27,-8.7,-20.35
1996,10,28,-11.46,-13.99
1996,10,29,-10.62,-14.56
1996,10,30,-7.95,-15.45
1996,10,31,-6.8,-9.27
1996,11,1,-9.35,-13.2
1996,11,2,-8.46,-13.75
1996,11,3,-7.74,-14.38
1996,11,4,-9.41,-16.37
1996,11,5,-8.94,-16.09
1996,11,6,-7.97,-16.23
1996,11,7,-9.32,-16.13
1996,11,8,-8.47,-15.73
1996,11,9,-6.76,-16.21
1996,11,10,-5.51,-14.36
1996,11,11,-5.72,-12.51
1996,11,12,-6.42,-14.7
1996,11,13,-4.68,-9.37
1996,11,14,-6.44,-10.03
1996,11,15,-4.25,-9.54
1996,11,16,-4.35,-11.62
1996,11,17,-5.21,-12.96
1996,11,18,-5.23,-12.6
1996,11,19,-6.43,-12.44
1996,11,20,-5.14,-13.68
1996,11,21,-4.53,-9.74
1996,11,22,-4.55,-10.98
1996,11,23,-4.38,-13.23
1996,11,24,-4.43,-11.12
1996,11,25,-5.43,-13.48
1996,11,26,-7.59,-13.81
1996,11,27,-4.26,-10.26
1996,11,28,-2.11,-5.55
1996,11,29,-1.29,-8.02
1996,11,30,-3.36,-9.15
1996,12,1,-4.05,-9.3
1996,12,2,-4.57,-11.37
1996,12,3,-4.33,-11.99
1996,12,4,-4.62,-10.23
1996,12,5,-1.4,-8.12
1996,12,6,-1.32,-8.73
1996,12,7,-2.1,-8.88
1996,12,8,-0.55,-6.38
1996,12,9,-0.32,-4.65
1996,12,10,-0.85,-4.85
1996,12,11,-1.34,-5.05
1996,12,12,-0.96,-5.69
1996,12,13,-0.78,-5.96
1996,12,14,-0.36,-7.27
1996,12,15,0.3,-4.95
1996,12,16,0.2,-5.23
1996,12,17,-2.2,-7.71
1996,12,18,-1.31,-6.01
1996,12,19,-1.35,-7.12
1996,12,20,-3.1,-6.03
1996,12,21,-2.37,-5.88
1996,12,22,-1.89,-4.66
1996,12,23,-3.31,-5.54
1996,12,24,-1.41,-5.04
1996,12,25,-1.2,-4.56
1996,12,26,-0.82,-5.05
1996,12,27,-2.08,-7.06
1996,12,28,-2.8,-7.8
1996,12,29,-1.92,-6.35
1996,12,30,-2.12,-7.96
1996,12,31,-1.71,-9.04
1997,1,1,-3.03,-8.16
1997,1,2,-2.18,-6.99
1997,1,3,-1.28,-6.56
1997,1,4,-1.21,-7.8
1997,1,5,-2.8,-8.77
1997,1,6,-2.71,-9.57
1997,1,7,-2.36,-8.41
1997,1,8,-1.4,-7.46
1997,1,9,-1.31,-5.59
1997,1,10,-0.47,-6.52
1997,1,11,-1.55,-5.85
1997,1,12,-1.35,-6.89
1997,1,13,-1.33,-7.82
1997,1,14,-1.18,-6.45
1997,1,15,-2.04,-6.12
1997,1,16,-2.09,-7.75
1997,1,17,-2.31,-9.15
1997,1,18,-3.39,-5.16
1997,1,19,-0.32,-5.18
1997,1,20,0.07,-4.78
1997,1,21,-1.12,-5.77
1997,1,22,-1.15,-5.33
1997,1,23,-2.54,-8.02
1997,1,24,-2.34,-5.81
1997,1,25,-2.65,-5.24
1997,1,26,-0.9,-6.68
1997,1,27,-2.93,-8.65
1997,1,28,-2.38,-7.64
1997,1,29,-3.14,-8.11
1997,1,30,-4.07,-9.4
1997,1,31,-4.15,-9.73
1997,2,1,-4.6,-8.47
1997,2,2,-3.44,-8.9
1997,2,3,-3.52,-7.79
1997,2,4,-2.96,-8.62
1997,2,5,-4.22,-8.52
1997,2,6,-0.24,-4.62
1997,2,7,-0.9,-5.09
1997,2,8,-1.55,-6.16
1997,2,9,-0.65,-5.34
1997,2,10,-2.71,-7.47
1997,2,11,-3.59,-8.36
1997,2,12,-4.27,-9.71
1997,2,13,-6.05,-9.74
1997,2,14,-3.34,-7.42
1997,2,15,-4.89,-8.28
1997,2,16,-6.89,-11.59
1997,2,17,-7.81,-12.35
1997,2,18,-7.42,-12.28
1997,2,19,-8.16,-12.85
1997,2,20,-7.8,-11.17
1997,2,21,-5.77,-8.71
1997,2,22,-8.32,-9.81
1997,2,23,-6.01,-8.69
1997,2,24,-5.1,-9.71
1997,2,25,-7.07,-8.98
1997,2,26,-5.37,-9.52
1997,2,27,-9.16,-12.48
1997,2,28,-9.35,-13.38
1997,3,1,-10.61,-13.79
1997,3,2,-10.39,-14.51
1997,3,3,-10.31,-14.89
1997,3,4,-7.79,-13.36
1997,3,5,-7.46,-9.51
1997,3,6,-6.14,-9.8
1997,3,7,-3.7,-8.55
1997,3,8,-5.04,-8.99
1997,3,9,-8.72,-12.72
1997,3,10,-9.25,-12.92
1997,3,11,-10.27,-13.65
1997,3,12,-9.94,-14.02
1997,3,13,-11.11,-13.66
1997,3,14,-10.02,-14.15
1997,3,15,-10.76,-14.61
1997,3,16,-7.98,-12.74
1997,3,17,-5.28,-9.87
1997,3,18,-7.6,-10.43
1997,3,19,-4.1,-8.8
1997,3,20,-4.63,-12.17
1997,3,21,-10.84,-15.47
1997,3,22,-12.59,-18.05
1997,3,23,-9.87,-15.45
1997,3,24,-11.29,-12.98
1997,3,25,-8.53,-12.39
1997,3,26,-8.59,-12.89
1997,3,27,-13.66,-15.11
1997,3,28,-9.52,-14.17
1997,3,29,-6.65,-10.68
1997,3,30,-9.79,-12.14
1997,3,31,-9.24,-15.41
1997,4,1,-13.72,-18.09
1997,4,2,-13.21,-18.3
1997,4,3,-15.35,-20.26
1997,4,4,-15.59,-18.13
1997,4,5,-17.9,-21.07
1997,4,6,-14.82,-21.17
1997,4,7,-14.22,-18.54
1997,4,8,-18.09,-22.47
1997,4,9,-16.46,-21.42
1997,4,10,-10.74,-16.19
1997,4,11,-10.52,-13.33
1997,4,12,-13.7,-18.63
1997,4,13,-15.48,-19.95
1997,4,14,-15.57,-19.92
1997,4,15,-18.03,-20.07
1997,4,16,-20.07,-24.12
1997,4,17,-23.5,-26.16
1997,4,18,-23.41,-25.0
1997,4,19,-18.65,-24.28
1997,4,20,-19.03,-22.56
1997,4,21,-17.76,-20.74
1997,4,22,-17.4,-20.3
1997,4,23,-20.02,-24.18
1997,4,24,-20.41,-24.71
1997,4,25,-17.91,-21.26
1997,4,26,-15.07,-18.58
1997,4,27,-12.35,-14.47
1997,4,28,-10.03,-14.19
1997,4,29,-14.35,-18.87
1997,4,30,-15.33,-19.09
1997,5,1,-15.24,-18.64
1997,5,2,-17.96,-19.25
1997,5,3,-17.2,-20.94
1997,5,4,-12.61,-17.24
1997,5,5,-11.37,-19.52
1997,5,6,-18.87,-20.36
1997,5,7,-18.05,-22.19
1997,5,8,-19.83,-22.6
1997,5,9,-17.78,-23.35
1997,5,10,-23.68,-26.31
1997,5,11,-24.46,-29.68
1997,5,12,-28.37,-30.69
1997,5,13,-25.87,-28.12
1997,5,14,-22.86,-25.92
1997,5,15,-11.77,-22.83
1997,5,16,-11.84,-17.25
1997,5,17,-17.19,-25.09
1997,5,18,-25.41,-29.49
1997,5,19,-27.26,-29.45
1997,5,20,-22.97,-28.96
1997,5,21,-15.21,-22.66
1997,5,22,-14.62,-18.46
1997,5,23,-17.2,-21.3
1997,5,24,-18.97,-23.77
1997,5,25,-24.01,-26.93
1997,5,26,-26.3,-28.3
1997,5,27,-27.13,-28.77
1997,5,28,-24.58,-28.54
1997,5,29,-23.76,-28.53
1997,5,30,-24.54,-27.61
1997,5,31,-20.74,-25.86
1997,6,1,-16.81,-21.84
1997,6,2,-14.87,-21.24
1997,6,3,-15.42,-19.88
